"year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled","year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled"
"2015","12","10","AA","SFO","LAX","1930","1932","2","91","88","2101","2100","-1","0","0","2015","12","10","AA","LAX","JFK","2330","2323","-7","314","343","744","806","22","0","0"
"2015","12","10","AA","SFO","LAX","1930","1932","2","91","88","2101","2100","-1","0","0","2015","12","10","AA","LAX","JFK","2230","2310","40","326","321","656","731","35","0","0"
"2015","12","10","AA","SFO","LAX","2030","2027","-3","91","102","2201","2209","8","0","0","2015","12","10","AA","LAX","JFK","2330","2323","-7","314","343","744","806","22","0","0"
"2015","12","10","AA","SFO","LAX","2030","2027","-3","91","102","2201","2209","8","0","0","2015","12","10","AA","LAX","JFK","2230","2310","40","326","321","656","731","35","0","0"
"2015","12","10","DL","SFO","ATL","2255","9","74","267","249","622","718","56","0","0","2015","12","11","DL","ATL","JFK","955","958","3","134","138","1209","1216","7","0","0"
"2015","12","11","DL","SFO","ATL","600","559","-1","271","252","1331","1311","-20","0","0","2015","12","11","DL","ATL","JFK","1440","1442","2","143","140","1703","1702","-1","0","0"
"2015","12","11","AA","SFO","MIA","640","640","0","328","312","1508","1452","-16","0","0","2015","12","11","AA","MIA","JFK","1655","1649","-6","176","197","1951","2006","15","0","0"
"2015","12","11","DL","SFO","ATL","745","750","5","272","255","1517","1505","-12","0","0","2015","12","11","DL","ATL","JFK","1735","1735","0","148","146","2003","2001","-2","0","0"
"2015","12","11","DL","SFO","ATL","855","857","2","280","251","1635","1608","-27","0","0","2015","12","11","DL","ATL","JFK","1735","1735","0","148","146","2003","2001","-2","0","0"
"2015","12","11","AA","SFO","LAX","1010","1112","62","88","97","1138","1249","71","0","0","2015","12","11","AA","LAX","JFK","1415","1437","22","319","304","2234","2241","7","0","0"
"2015","12","11","B6","SFO","FLL","1026","1025","-1","314","308","1840","1833","-7","0","0","2015","12","11","B6","FLL","JFK","2105","2052","-13","162","171","2347","2343","-4","0","0"
"2015","12","11","B6","SFO","FLL","1026","1025","-1","314","308","1840","1833","-7","0","0","2015","12","11","B6","FLL","JFK","1950","1945","-5","170","177","2240","2242","2","0","0"
"2015","12","11","DL","SFO","ATL","1205","1206","1","278","258","1943","1924","-19","0","0","2015","12","11","DL","ATL","JFK","2045","2043","-2","143","152","2308","2315","7","0","0"
"2015","12","11","AA","SFO","LAX","1830","1833","3","89","84","1959","1957","-2","0","0","2015","12","11","AA","LAX","JFK","2230","2228","-2","326","313","656","641","-15","0","0"
"2015","12","11","AA","SFO","LAX","1830","1833","3","89","84","1959","1957","-2","0","0","2015","12","11","AA","LAX","JFK","2130","2129","-1","309","293","539","522","-17","0","0"
"2015","12","11","AA","SFO","LAX","2030","2036","6","91","84","2201","2200","-1","0","0","2015","12","11","AA","LAX","JFK","2330","2329","-1","314","300","744","729","-15","0","0"
"2015","12","11","B6","SFO","FLL","2245","2240","-5","315","335","700","715","15","0","0","2015","12","12","B6","FLL","JFK","949","946","-3","160","170","1229","1236","7","0","0"
"2015","12","11","DL","SFO","ATL","2255","2301","6","267","272","622","633","11","0","0","2015","12","12","DL","ATL","JFK","810","807","-3","134","142","1024","1029","5","0","0"
"2015","12","12","DL","SFO","ATL","600","558","-2","273","265","1333","1323","-10","0","0","2015","12","12","DL","ATL","JFK","1440","1443","3","141","140","1701","1703","2","0","0"
"2015","12","12","AA","SFO","MIA","640","638","-2","328","321","1508","1459","-9","0","0","2015","12","12","AA","MIA","JFK","1655","1647","-8","176","168","1951","1935","-16","0","0"
"2015","12","12","AA","SFO","LAX","700","655","-5","92","78","832","813","-19","0","0","2015","12","12","AA","LAX","JFK","1040","1037","-3","328","311","1908","1848","-20","0","0"
"2015","12","12","DL","SFO","ATL","855","855","0","279","268","1634","1623","-11","0","0","2015","12","12","DL","ATL","JFK","1735","1732","-3","146","124","2001","1936","-25","0","0"
"2015","12","12","AA","SFO","LAX","1010","1015","5","88","75","1138","1130","-8","0","0","2015","12","12","AA","LAX","JFK","1415","1411","-4","319","316","2234","2227","-7","0","0"
"2015","12","12","AA","SFO","LAX","1010","1015","5","88","75","1138","1130","-8","0","0","2015","12","12","AA","LAX","JFK","1315","1313","-2","324","314","2139","2127","-12","0","0"
"2015","12","12","B6","SFO","FLL","1026","1023","-3","314","314","1840","1837","-3","0","0","2015","12","12","B6","FLL","JFK","2105","2120","15","162","162","2347","2","15","0","0"
"2015","12","12","B6","SFO","FLL","1026","1023","-3","314","314","1840","1837","-3","0","0","2015","12","12","B6","FLL","JFK","1950","1949","-1","170","168","2240","2237","-3","0","0"
"2015","12","12","DL","SFO","ATL","1145","1142","-3","275","265","1920","1907","-13","0","0","2015","12","12","DL","ATL","JFK","2045","2045","0","138","119","2303","2244","-19","0","0"
"2015","12","12","AA","SFO","LAX","1830","1829","-1","89","74","1959","1943","-16","0","0","2015","12","12","AA","LAX","JFK","2230","2224","-6","326","311","656","635","-21","0","0"
"2015","12","12","AA","SFO","LAX","1830","1829","-1","89","74","1959","1943","-16","0","0","2015","12","12","AA","LAX","JFK","2130","2125","-5","309","318","539","543","4","0","0"
"2015","12","12","AA","SFO","LAX","1930","1924","-6","91","69","2101","2033","-28","0","0","2015","12","12","AA","LAX","JFK","2330","2322","-8","314","307","744","729","-15","0","0"
"2015","12","12","AA","SFO","LAX","1930","1924","-6","91","69","2101","2033","-28","0","0","2015","12","12","AA","LAX","JFK","2230","2224","-6","326","311","656","635","-21","0","0"
"2015","12","12","AA","SFO","LAX","2030","2047","17","91","74","2201","2201","0","0","0","2015","12","12","AA","LAX","JFK","2330","2322","-8","314","307","744","729","-15","0","0"
"2015","12","12","DL","SFO","ATL","2255","2247","-8","265","292","620","639","19","0","0","2015","12","13","DL","ATL","JFK","810","845","35","135","115","1025","1040","15","0","0"
"2015","12","13","DL","SFO","ATL","600","605","5","271","270","1331","1335","4","0","0","2015","12","13","DL","ATL","JFK","1440","1435","-5","143","115","1703","1630","-33","0","0"
"2015","12","13","AA","SFO","MIA","640","638","-2","328","318","1508","1456","-12","0","0","2015","12","13","AA","MIA","JFK","1655","1651","-4","176","177","1951","1948","-3","0","0"
"2015","12","13","DL","SFO","ATL","745","747","2","272","268","1517","1515","-2","0","0","2015","12","13","DL","ATL","JFK","1735","1731","-4","148","126","2003","1937","-26","0","0"
"2015","12","13","AA","SFO","LAX","1830","1833","3","89","94","1959","2007","8","0","0","2015","12","13","AA","LAX","JFK","2230","2230","0","326","300","656","630","-26","0","0"
"2015","12","13","AA","SFO","LAX","1830","1833","3","89","94","1959","2007","8","0","0","2015","12","13","AA","LAX","JFK","2130","2125","-5","309","289","539","514","-25","0","0"
"2015","12","13","AA","SFO","LAX","1930","2038","68","91","86","2101","2204","63","0","0","2015","12","13","AA","LAX","JFK","2330","2325","-5","314","312","744","737","-7","0","0"
"2015","12","13","AA","SFO","LAX","2030","2034","4","91","108","2201","2222","21","0","0","2015","12","13","AA","LAX","JFK","2330","2325","-5","314","312","744","737","-7","0","0"
"2015","12","13","B6","SFO","FLL","2245","211","206","315","317","700","1028","208","0","0","2015","12","14","B6","FLL","JFK","1325","1326","1","171","172","1616","1618","2","0","0"
"2015","12","13","B6","SFO","FLL","2245","211","206","315","317","700","1028","208","0","0","2015","12","14","B6","FLL","JFK","1100","1135","35","167","175","1347","1430","43","0","0"
"2015","12","13","DL","SFO","ATL","2255","2254","-1","267","256","622","610","-12","0","0","2015","12","14","DL","ATL","JFK","810","815","5","138","133","1028","1028","0","0","0"
"2015","12","14","DL","SFO","ATL","600","600","0","271","258","1331","1318","-13","0","0","2015","12","14","DL","ATL","JFK","1440","1542","62","143","154","1703","1816","73","0","0"
"2015","12","20","AA","SFO","ORD","1105","1100","-5","275","251","1740","1711","-29","0","0","2015","12","20","AA","ORD","JFK","1835","1835","0","141","125","2156","2140","-16","0","0"
"2015","12","20","AA","SFO","CLT","1115","1115","0","297","291","1912","1906","-6","0","0","2015","12","20","AA","CLT","JFK","2010","2010","0","109","122","2159","2212","13","0","0"
"2015","12","20","DL","SFO","LAX","1200","1306","66","80","95","1320","1441","81","0","0","2015","12","20","DL","LAX","JFK","1625","1651","26","319","291","44","42","-2","0","0"
"2015","12","20","AA","SFO","CLT","1320","1340","20","290","294","2110","2134","24","0","0","2015","12","20","AA","CLT","JFK","2214","2349","95","105","89","2359","118","79","0","0"
"2015","12","20","DL","SFO","LAX","1600","1808","128","80","79","1720","1927","127","0","0","2015","12","20","DL","LAX","JFK","2130","2142","12","315","310","545","552","7","0","0"
"2015","12","20","B6","SFO","LAS","1725","1853","88","91","91","1856","2024","88","0","0","2015","12","20","B6","LAS","JFK","2135","2150","15","281","282","516","532","16","0","0"
"2015","12","20","DL","SFO","LAX","1800","2046","166","90","85","1930","2211","161","0","0","2015","12","20","DL","LAX","JFK","2359","2356","-3","316","310","815","806","-9","0","0"
"2015","12","20","DL","SFO","LAX","1800","2046","166","90","85","1930","2211","161","0","0","2015","12","20","DL","LAX","JFK","2255","2324","29","320","299","715","723","8","0","0"
"2015","12","20","AA","SFO","CLT","2225","2251","26","287","285","612","636","24","0","0","2015","12","21","AA","CLT","JFK","915","914","-1","105","112","1100","1106","6","0","0"
"2015","12","21","AA","SFO","ORD","500","500","0","257","248","1117","1108","-9","0","0","2015","12","21","AA","ORD","JFK","1240","1242","2","140","129","1600","1551","-9","0","0"
"2015","12","21","AA","SFO","DFW","515","529","14","210","194","1045","1043","-2","0","0","2015","12","21","AA","DFW","JFK","1150","1159","9","210","202","1620","1621","1","0","0"
"2015","12","21","DL","SFO","LAX","600","558","-2","90","75","730","713","-17","0","0","2015","12","21","DL","LAX","JFK","840","840","0","328","294","1708","1634","-34","0","0"
"2015","12","21","DL","SFO","LAX","800","1201","241","95","78","935","1319","224","0","0","2015","12","21","DL","LAX","JFK","1410","1525","75","321","300","2231","2325","54","0","0"
"2015","12","21","B6","SFO","LAS","800","759","-1","93","99","933","938","5","0","0","2015","12","21","B6","LAS","JFK","1208","1207","-1","292","284","2000","1951","-9","0","0"
"2015","12","21","DL","SFO","LAX","1000","957","-3","80","81","1120","1118","-2","0","0","2015","12","21","DL","LAX","JFK","1300","1341","41","326","304","2126","2145","19","0","0"
"2015","12","21","AA","SFO","ORD","1105","1123","18","275","259","1740","1742","2","0","0","2015","12","21","AA","ORD","JFK","1835","1858","23","141","139","2156","2217","21","0","0"
"2015","12","21","AA","SFO","CLT","1115","1133","18","297","302","1912","1935","23","0","0","2015","12","21","AA","CLT","JFK","2214","2214","0","105","108","2359","2","3","0","0"
"2015","12","21","DL","SFO","LAX","1200","1343","103","80","97","1320","1520","120","0","0","2015","12","21","DL","LAX","JFK","1625","1653","28","319","294","44","47","3","0","0"
"2015","12","21","DL","SFO","LAX","1600","1903","183","80","93","1720","2036","196","0","0","2015","12","21","DL","LAX","JFK","2255","2312","17","320","319","715","731","16","0","0"
"2015","12","21","DL","SFO","LAX","1600","1903","183","80","93","1720","2036","196","0","0","2015","12","21","DL","LAX","JFK","2130","2136","6","315","318","545","554","9","0","0"
"2015","12","21","DL","SFO","LAX","1800","1953","113","90","116","1930","2149","139","0","0","2015","12","21","DL","LAX","JFK","2255","2312","17","320","319","715","731","16","0","0"
"2015","12","21","VX","SFO","LAS","1950","1955","5","90","85","2120","2120","0","0","0","2015","12","21","VX","LAS","JFK","2210","2329","79","285","303","555","732","97","0","0"
"2015","12","22","AA","SFO","CLT","15","344","209","290","271","805","1115","190","0","0","2015","12","22","AA","CLT","JFK","1309","1342","33","109","120","1458","1542","44","0","0"
"2015","12","22","DL","SFO","LAX","600","616","16","90","108","730","804","34","0","0","2015","12","22","DL","LAX","JFK","840","920","40","328","321","1708","1741","33","0","0"
"2015","12","22","DL","SFO","LAX","800","811","11","95","108","935","959","24","0","0","2015","12","22","DL","LAX","JFK","1130","1225","55","325","305","1955","2030","35","0","0"
"2015","12","22","AA","SFO","CLT","850","1139","169","295","307","1645","1946","181","0","0","2015","12","22","AA","CLT","JFK","2214","2220","6","105","95","2359","2355","-4","0","0"
"2015","12","22","AA","SFO","ORD","948","1013","25","261","234","1609","1607","-2","0","0","2015","12","22","AA","ORD","JFK","1835","1833","-2","141","181","2156","2234","38","0","0"
"2015","12","22","DL","SFO","LAX","1000","1000","0","80","97","1120","1137","17","0","0","2015","12","22","DL","LAX","JFK","1300","1408","68","326","298","2126","2206","40","0","0"
"2015","12","22","AA","SFO","DFW","1015","1010","-5","210","199","1545","1529","-16","0","0","2015","12","22","AA","DFW","JFK","1655","1719","24","208","198","2123","2137","14","0","0"
"2015","12","22","AA","SFO","ORD","1105","1106","1","275","243","1740","1709","-31","0","0","2015","12","22","AA","ORD","JFK","1835","1833","-2","141","181","2156","2234","38","0","0"
"2015","12","22","AA","SFO","CLT","1115","1147","32","297","298","1912","1945","33","0","0","2015","12","22","AA","CLT","JFK","2214","2220","6","105","95","2359","2355","-4","0","0"
"2015","12","22","DL","SFO","LAX","1200","1255","55","80","80","1320","1415","55","0","0","2015","12","22","DL","LAX","JFK","1625","1640","15","319","308","44","48","4","0","0"
"2015","12","22","B6","SFO","LAS","1725","2030","185","91","82","1856","2152","176","0","0","2015","12","22","B6","LAS","JFK","2359","2400","1","282",,"741","1405",,"1","0"
"2015","12","22","DL","SFO","LAX","1800","1915","75","90","67","1930","2022","52","0","0","2015","12","22","DL","LAX","JFK","2255","2254","-1","320","325","715","719","4","0","0"
"2015","12","22","DL","SFO","LAX","1800","1915","75","90","67","1930","2022","52","0","0","2015","12","22","DL","LAX","JFK","2130","2203","33","315","312","545","615","30","0","0"
"2015","12","22","DL","SFO","LAX","2003","2012","9","87","79","2130","2131","1","0","0","2015","12","22","DL","LAX","JFK","2255","2254","-1","320","325","715","719","4","0","0"
"2015","12","22","AA","SFO","CLT","2225","2244","19","287","310","612","654","42","0","0","2015","12","23","AA","CLT","JFK","915","943","28","105","104","1100","1127","27","0","0"
"2015","12","23","AA","SFO","CLT","15","14","-1","290","285","805","759","-6","0","0","2015","12","23","AA","CLT","JFK","915","943","28","105","104","1100","1127","27","0","0"
"2015","12","23","AA","SFO","ORD","500","459","-1","257","255","1117","1114","-3","0","0","2015","12","23","AA","ORD","JFK","1240","1258","18","140","150","1600","1628","28","0","0"
"2015","12","23","AA","SFO","DFW","515","513","-2","210","179","1045","1012","-33","0","0","2015","12","23","AA","DFW","JFK","1150","1223","33","210","247","1620","1730","70","0","0"
"2015","12","23","DL","SFO","LAX","600","632","32","90","76","730","748","18","0","0","2015","12","23","DL","LAX","JFK","840","852","12","328","325","1708","1717","9","0","0"
"2015","12","23","AA","SFO","DFW","820","916","56","211","217","1351","1453","62","0","0","2015","12","23","AA","DFW","JFK","1655","1753","58","208","312","2123","5","162","0","0"
"2015","12","23","AA","SFO","ORD","948","957","9","261","248","1609","1605","-4","0","0","2015","12","23","AA","ORD","JFK","1835","1843","8","141","241","2156","2344","108","0","0"
"2015","12","23","DL","SFO","LAX","1000","956","-4","80","93","1120","1129","9","0","0","2015","12","23","DL","LAX","JFK","1410","1412","2","321","345","2231","2257","26","0","0"
"2015","12","23","DL","SFO","LAX","1000","956","-4","80","93","1120","1129","9","0","0","2015","12","23","DL","LAX","JFK","1300","1317","17","326","319","2126","2136","10","0","0"
"2015","12","23","AA","SFO","DFW","1015","1013","-2","210","184","1545","1517","-28","0","0","2015","12","23","AA","DFW","JFK","1655","1753","58","208","312","2123","5","162","0","0"
"2015","12","23","AA","SFO","DFW","1103","1125","22","212","204","1635","1649","14","0","0","2015","12","23","AA","DFW","JFK","1655","1753","58","208","312","2123","5","162","0","0"
